"","city","city_ascii","lat","lng","pop","country"
"6327","BentonHarbor","BentonHarbor",42.11663983,-86.45419092,34637.5,"United States of America"
"6328","BattleCreek","BattleCreek",42.32109764,-85.17974675,62454,"United States of America"
"6329","BayCity","BayCity",43.5944566,-83.88889531,51558.5,"United States of America"
"6330","Alpena","Alpena",45.06160219,-83.43269576,14524,"United States of America"
"6331","IronMountain","IronMountain",45.82246014,-88.06409265,12011,"United States of America"
"6332","Ironwood","Ironwood",46.4558065,-90.15939112,6400,"United States of America"
"6333","SandPoint","SandPoint",55.33970868,-160.4971908,667,"United States of America"
"6334","Hydaburg","Hydaburg",55.21397992,-132.8006385,382,"United States of America"
"6335","Mekoryuk","Mekoryuk",60.38864671,-166.1899372,99,"United States of America"
"6336","Atqasuk","Atqasuk",70.4693795,-157.395778,201,"United States of America"
"6337","PortHeiden","PortHeiden",56.94909365,-158.6268915,102,"United States of America"
"6338","Perryville","Perryville",55.91861391,-159.1511489,113,"United States of America"
"6339","Dillingham","Dillingham",59.05656031,-158.4803121,1710,"United States of America"
"6340","GoodnewsBay","GoodnewsBay",59.12099265,-161.5871302,230,"United States of America"
"6341","Nyac","Nyac",61.00414329,-159.9404806,75,"United States of America"
"6342","Tununak","Tununak",60.58548667,-165.2557892,352,"United States of America"
"6343","MountainVillage","MountainVillage",62.08552431,-163.729009,755,"United States of America"
"6344","Emmonak","Emmonak",62.77698081,-164.5229916,100,"United States of America"
"6345","Kaltag","Kaltag",64.32719627,-158.7218986,190,"United States of America"
"6346","Teller","Teller",65.26359906,-166.3607864,83,"United States of America"
"6347","Koyukuk","Koyukuk",64.88028912,-157.7008499,101,"United States of America"
"6348","Kobuk","Kobuk",66.9072455,-156.8809774,151,"United States of America"
"6349","Selawik","Selawik",66.60387901,-160.0093911,832,"United States of America"
"6350","Talkeetna","Talkeetna",62.3237785,-150.1094269,1078,"United States of America"
"6351","Whittier","Whittier",60.78415672,-148.6776797,177,"United States of America"
"6352","LakeMinchumina","LakeMinchumina",63.88283063,-152.3121865,32,"United States of America"
"6353","Cantwell","Cantwell",63.39159446,-148.9507896,222,"United States of America"
"6354","Gulkana","Gulkana",62.27135276,-145.3821961,119,"United States of America"
"6355","Eagle","Eagle",64.78799501,-141.1999966,104,"United States of America"
"6356","Nenana","Nenana",64.56379681,-149.0930032,75,"United States of America"
"6357","BigDelta","BigDelta",64.15252993,-145.8421939,591,"United States of America"
"6358","Allakaket","Allakaket",66.56548342,-152.6454995,97,"United States of America"
"6359","Tanana","Tanana",65.17187339,-152.0787899,291.5,"United States of America"
"6360","Virginia","Virginia",47.52367413,-92.53640365,8709,"United States of America"
"6361","Winona","Winona",44.0504236,-91.63919743,29757.5,"United States of America"
"6362","Rochester","Rochester",44.02205324,-92.46968937,102433,"United States of America"
"6363","Lakeville","Lakeville",44.65010276,-93.24251042,156151,"United States of America"
"6364","Ely","Ely",47.90042116,-91.82569767,3687,"United States of America"
"6365","Moorhead","Moorhead",46.87430808,-96.74219344,34332.5,"United States of America"
"6366","StCloud","StCloud",45.56120994,-94.16222172,85974,"United States of America"
"6367","MilesCity","MilesCity",46.4088843,-105.8399844,8399.5,"United States of America"
"6368","Bozeman","Bozeman",45.68009157,-111.0378325,39049.5,"United States of America"
"6369","Dickinson","Dickinson",46.88399742,-102.7888011,15987.5,"United States of America"
"6370","Jamestown","Jamestown",46.90601158,-98.70297815,14954.5,"United States of America"
"6371","Williston","Williston",48.15678794,-103.6280005,12767.5,"United States of America"
"6372","Lihue","Lihue",21.98151227,-159.3710063,10694.5,"United States of America"
"6373","Wahiawa","Wahiawa",21.50309186,-158.0236209,95336,"United States of America"
"6374","Wailuku","Wailuku",20.89147544,-156.5047213,32769.5,"United States of America"
"6375","TwinFalls","TwinFalls",42.5609538,-114.4605693,42958.5,"United States of America"
"6376","Caldwell","Caldwell",43.66096417,-116.6705378,83403,"United States of America"
"6377","Salmon","Salmon",45.17567792,-113.8949966,3297,"United States of America"
"6378","CoeurdAlene","CoeurdAlene",47.67808331,-116.7794458,34514,"United States of America"
"6379","Richland","Richland",46.29181134,-119.2911013,39940.5,"United States of America"
"6380","Bellingham","Bellingham",48.76013613,-122.4869269,86565.5,"United States of America"
"6381","WallaWalla","WallaWalla",46.06515851,-118.3418828,37864,"United States of America"
"6382","Bremerton","Bremerton",47.57359552,-122.6420175,82039.5,"United States of America"
"6383","Everett","Everett",47.9604175,-122.1999677,291948,"United States of America"
"6384","BullheadCity","BullheadCity",35.14817629,-114.5674878,37989,"United States of America"
"6385","Winslow","Winslow",35.28470542,-110.7006954,9931,"United States of America"
"6386","GilaBend","GilaBend",32.95037762,-112.7246546,2012,"United States of America"
"6387","Tombstone","Tombstone",31.71314048,-110.066884,1396.5,"United States of America"
"6388","Willcox","Willcox",32.25321088,-109.8313945,4451.5,"United States of America"
"6389","Kingman","Kingman",35.18987917,-114.0522221,33306.5,"United States of America"
"6390","GrandCanyon","GrandCanyon",36.05478762,-112.1385922,1068.5,"United States of America"
"6391","Arcata","Arcata",40.88519045,-124.0882245,19052,"United States of America"
"6392","Stockton","Stockton",37.95813397,-121.289739,488506.5,"United States of America"
"6393","Barstow","Barstow",34.89901837,-117.0218858,21119,"United States of America"
"6394","Victorville","Victoriaville",34.5365082,-117.2903191,83496,"United States of America"
"6395","Visalia","Visalia",36.32502952,-119.3160094,114699.5,"United States of America"
"6396","ElCentro","ElCentro",32.79237693,-115.5580475,41661.5,"United States of America"
"6397","SanLuisObispo","SanLuisObispo",35.28318097,-120.6585889,54759,"United States of America"
"6398","Merced","Merced",37.30261843,-120.481933,84355,"United States of America"
"6399","YubaCity","YubaCity",39.14103334,-121.6157656,84324.5,"United States of America"
"6400","Redding","Redding",40.58704327,-122.3905762,93871.5,"United States of America"
"6401","Oceanside","Oceanside",33.2204645,-117.3349675,396474.5,"United States of America"
"6402","Modesto","Modesto",37.65541343,-120.9899899,269697,"United States of America"
"6403","Irvine","Irvine",33.68041058,-117.8299502,1611303.5,"United States of America"
"6404","Ukiah","Ukiah",39.15423667,-123.2108621,21826.5,"United States of America"
"6405","Needles","Needles",34.84842714,-114.6133507,6246.5,"United States of America"
"6406","Bishop","Bishop",37.36395835,-118.394076,4249,"United States of America"
"6407","PalmSprings","PalmSprings",33.77735557,-116.5330526,216461,"United States of America"
"6408","Tulare","Tulare",36.20702639,-119.3441213,53005.5,"United States of America"
"6409","MtShasta","MtShasta",41.3103583,-122.3093925,3742.5,"United States of America"
"6410","CrescentCity","CrescentCity",41.7564551,-124.2004916,9439.5,"United States of America"
"6411","FortCollins","FortCollins",40.56068829,-105.0588693,178818.5,"United States of America"
"6412","Pueblo","Pueblo",38.2803882,-104.6300066,108244,"United States of America"
"6413","Lamar","Lamar",38.08649823,-102.6194058,8567,"United States of America"
"6414","Gunnison","Gunnison",38.54476483,-106.92829,6273,"United States of America"
"6415","Montrose","Montrose",38.47727541,-107.8655197,18463.5,"United States of America"
"6416","Craig","Craig",40.51728009,-107.5503968,9315.5,"United States of America"
"6417","Boulder","Boulder",40.03844627,-105.246093,106897.5,"United States of America"
"6418","BoulderCity","BoulderCity",35.97895245,-114.8315802,15072.5,"United States of America"
"6419","Winnemucca","Winnemucca",40.97337628,-117.7346847,7997.5,"United States of America"
"6420","Roswell","Roswell",33.39453656,-104.5224679,45082.5,"United States of America"
"6421","Clovis","Clovis",34.40506919,-103.2047706,33477.5,"United States of America"
"6422","LasCruces","LasCruces",32.31261293,-106.7778083,97675.5,"United States of America"
"6423","Hobbs","Hobbs",32.71261436,-103.1406143,28375.5,"United States of America"
"6424","Gallup","Gallup",35.52407066,-108.7339938,21627,"United States of America"
"6425","Raton","Raton",36.89739768,-104.439889,6820,"United States of America"
"6426","Tucumcari","Tucumcari",35.16980288,-103.725514,5259.5,"United States of America"
"6427","Roseburg","Roseburg",43.21843304,-123.3560987,25454.5,"United States of America"
"6428","Pendleton","Pendleton",45.67259849,-118.7874886,16669,"United States of America"
"6429","JohnDay","JohnDay",44.41652529,-118.9520264,1437.5,"United States of America"
"6430","GrantsPass","GrantsPass",42.43954002,-123.3271857,36690,"United States of America"
"6431","Corvallis","Corvallis",44.57235557,-123.2799793,54865.5,"United States of America"
"6432","Astoria","Astoria",46.18838096,-123.8299974,9773,"United States of America"
"6433","Logan","Logan",41.73593955,-111.8335979,58664,"United States of America"
"6434","Parowan","Parowan",37.84253379,-112.8272065,2533,"United States of America"
"6435","Kanab","Kanab",37.04738853,-112.5254936,2861,"United States of America"
"6436","Monticello","Monticello",37.87178265,-109.3421995,1811.5,"United States of America"
"6437","Moab","Moab",38.57370363,-109.5491895,5309,"United States of America"
"6438","Price","Price",39.59979087,-110.8100169,9175,"United States of America"
"6439","CedarCity","CedarCity",37.67742759,-113.061094,25371.5,"United States of America"
"6440","Vernal","Vernal",40.45539756,-109.5280022,11175.5,"United States of America"
"6441","Ogden","Ogden",41.23237856,-111.9680341,227774,"United States of America"
"6442","GreenRiver","GreenRiver",41.51455772,-109.4649827,10239.5,"United States of America"
"6443","Rawlins","Rawlins",41.7906649,-107.234292,8458,"United States of America"
"6444","Riverton","Riverton",43.02816042,-108.3950481,10350,"United States of America"
"6445","Thermopolis","Thermopolis",43.64597801,-108.2146715,3195,"United States of America"
"6446","Gillette","Gillette",44.28317425,-105.5052503,26107,"United States of America"
"6447","Jonesboro","Jonesboro",35.84257835,-90.70416406,58322,"United States of America"
"6448","Texarkana","Texarkana",33.44210472,-94.03747481,52169,"United States of America"
"6449","PineBluff","PineBluff",34.22869753,-92.00305119,51472,"United States of America"
"6450","HotSprings","HotSprings",34.50395205,-93.05500248,40826,"United States of America"
"6451","Fayetteville","Fayetteville",36.06297833,-94.15720911,108267.5,"United States of America"
"6452","Conway","Conway",35.09128054,-92.4513184,56759.5,"United States of America"
"6453","ElDorado","ElDorado",33.21392743,-92.66251998,21384.5,"United States of America"
"6454","Davenport","Davenport",41.55398684,-90.58753036,178282.5,"United States of America"
"6455","Burlington","Burlington",40.80793418,-91.11276961,27690.5,"United States of America"
"6456","Dubuque","Dubuque",42.50093162,-90.66445073,59834,"United States of America"
"6457","Waterloo","Waterloo",42.49315432,-92.34279789,82091.5,"United States of America"
"6458","SiouxCity","SiouxCity",42.50038902,-96.39999211,87090,"United States of America"
"6459","CouncilBluffs","CouncilBluffs",41.26227338,-95.86080021,80284.5,"United States of America"
"6460","Ames","Ames",42.05385297,-93.61972254,56855,"United States of America"
"6461","MasonCity","MasonCity",43.15401837,-93.20083338,27327,"United States of America"
"6462","Emporia","Emporia",38.40423077,-96.18137496,27796.5,"United States of America"
"6463","Salina","Salina",38.82467023,-97.6071794,46877,"United States of America"
"6464","DodgeCity","DodgeCity",37.76005821,-100.018195,25237.5,"United States of America"
"6465","Coffeyville","Coffeyville",37.03806093,-95.6263184,10955,"United States of America"
"6466","PoplarBluff","PoplarBluff",36.76019676,-90.40268376,18575,"United States of America"
"6467","Joplin","Joplin",37.08459556,-94.51307886,60290.5,"United States of America"
"6468","StJoseph","StJoseph",39.76903119,-94.84639185,74878.5,"United States of America"
"6469","McCook","McCook",40.20559369,-100.6261683,8003,"United States of America"
"6470","Norfolk","Norfolk",42.02871238,-97.43359827,24562,"United States of America"
"6471","NorthPlatte","NorthPlatte",41.13628623,-100.7705005,24709.5,"United States of America"
"6472","Sidney","Sidney",41.13980023,-102.9782727,6221.5,"United States of America"
"6473","Scottsbluff","Scottsbluff",41.86750775,-103.6606859,20172,"United States of America"
"6474","Chadron","Chadron",42.82791424,-103.0030774,5686.5,"United States of America"
"6475","Lawton","Lawton",34.59903668,-98.40997278,85795.5,"United States of America"
"6476","Norman","Norman",35.22791302,-97.34414636,113525,"United States of America"
"6477","Muskogee","Muskogee",35.74821718,-95.36943486,38995.5,"United States of America"
"6478","PoncaCity","PoncaCity",36.7073576,-97.08527328,24843,"United States of America"
"6479","Shawnee","Shawnee",35.34278973,-96.93378382,29160,"United States of America"
"6480","Woodward","Woodward",36.43342084,-99.39769027,12339.5,"United States of America"
"6481","Guymon","Guymon",36.68580853,-101.4795012,10843.5,"United States of America"
"6482","Yankton","Yankton",42.88201947,-97.39248967,14495,"United States of America"
"6483","Brookings","Brookings",44.30676455,-96.78803044,20313.5,"United States of America"
"6484","Mitchell","Mitchell",43.71429425,-98.02619776,14973,"United States of America"
"6485","Mobridge","Mobridge",45.54012596,-100.4347071,3083.5,"United States of America"
"6486","Monroe","Monroe",32.50960349,-92.11919397,76674.5,"United States of America"
"6487","Conroe","Conroe",30.31206321,-95.45586369,41643,"United States of America"
"6488","Nacogdoches","Nacogdoches",31.60374147,-94.65526656,30691,"United States of America"
"6489","EaglePass","EaglePass",28.71102399,-100.4892774,39683,"United States of America"
"6490","Edinburg","Edinburg",26.30318646,-98.1599622,114573.5,"United States of America"
"6491","Kingsville","Kingsville",27.51595481,-97.8558464,24560.5,"United States of America"
"6492","PortArthur","PortArthur",29.89898765,-93.92859257,54972,"United States of America"
"6493","Huntsville","Huntsville",30.72376935,-95.55058659,34444.5,"United States of America"
"6494","Killeen","Killeen",31.11728538,-97.72748214,120464,"United States of America"
"6495","Lufkin","Lufkin",31.33843467,-94.72887964,38465.5,"United States of America"
"6496","DelRio","DelRio",29.36294802,-100.8963843,35803.5,"United States of America"
"6497","SanAngelo","SanAngelo",31.4640084,-100.4366966,87297.5,"United States of America"
"6498","Sherman","Sherman",33.63599469,-96.60858403,38696,"United States of America"
"6499","Beaumont","Beaumont",30.08626304,-94.10168278,107455.5,"United States of America"
"6500","PortLavaca","PortLavaca",28.61601687,-96.62969385,10715.5,"United States of America"
"6501","Falfurrias","Falfurrias",27.22690269,-98.14489852,5152.5,"United States of America"
"6502","Beeville","Beeville",28.40597801,-97.75083989,11748,"United States of America"
"6503","FortStockton","FortStockton",30.89169191,-102.8849968,7434,"United States of America"
"6504","Pecos","Pecos",31.41579429,-103.4998947,7991,"United States of America"
"6505","Dumas","Dumas",35.86239626,-101.9668875,13551.5,"United States of America"
"6506","Denton","Denton",33.21576194,-97.12883651,138952.5,"United States of America"
"6507","Midland","Midland",32.030718,-102.0974996,98141.5,"United States of America"
"6508","Temple","Temple",31.10209251,-97.36300826,58432,"United States of America"
"6509","NewHaven","NewHaven",41.33038291,-72.90000533,707883,"United States of America"
"6510","Lowell","Lowell",42.63368837,-71.31669112,415074,"United States of America"
"6511","Newport","Newport",41.49039899,-71.31335799,35893,"United States of America"
"6512","Dothan","Dothan",31.22345461,-85.39058659,61715,"United States of America"
"6513","Tuscaloosa","Tuscaloosa",33.22511538,-87.54417607,100594.5,"United States of America"
"6514","Gadsden","Gadsden",34.01455039,-86.00664718,39265,"United States of America"
"6515","Enterprise","Enterprise",31.32781516,-85.84399561,23388.5,"United States of America"
"6516","Selma","Selma",32.40756838,-87.0211589,19553,"United States of America"
"6517","CoralGables","CoralGables",25.71541872,-80.29107874,98700.5,"United States of America"
"6518","CapeCoral","CapeCoral",26.60290977,-81.97968368,117387.5,"United States of America"
"6519","FortPierce","FortPierce",27.44678591,-80.3258053,132984,"United States of America"
"6520","Kissimmee","Kissimmee",28.29205731,-81.4077806,144589.5,"United States of America"
"6521","Titusville","Titusville",28.61234784,-80.80779138,47505.5,"United States of America"
"6522","StAugustine","StAugustine",29.89487937,-81.31471135,44214,"United States of America"
"6523","Ocala","Ocala",29.1873515,-82.14026819,95470,"United States of America"
"6524","FortLauderdale","FortLauderdale",26.13606488,-80.14178552,1103781.5,"United States of America"
"6525","Apalachicola","Apalachicola",29.72561322,-84.99252303,2134,"United States of America"
"6526","VeroBeach","VeroBeach",27.64225201,-80.39112431,51650.5,"United States of America"
"6527","Valdosta","Valdosta",30.8328583,-83.27859664,53420,"United States of America"
"6528","Macon","Macon",32.85038373,-83.63004806,104932.5,"United States of America"
"6529","Columbus","Columbus",32.47043276,-84.98001734,202225,"United States of America"
"6530","Gulfport","Gulfport",30.3675637,-89.09276371,76646,"United States of America"
"6531","Hattiesburg","Hattiesburg",31.32727256,-89.2902452,53498.5,"United States of America"
"6532","Tupelo","Tupelo",34.25792055,-88.70333012,33928,"United States of America"
"6533","Natchez","Natchez",31.55480389,-91.38750737,20490.5,"United States of America"
"6534","Sumter","Sumter",33.92065432,-80.34172164,27012,"United States of America"
"6535","Anderson","Anderson",34.50374534,-82.6502629,43475.5,"United States of America"
"6536","Aiken","Aiken",33.5494625,-81.72060388,36716.5,"United States of America"
"6537","Beaufort","Beaufort",32.43216636,-80.68950403,21941,"United States of America"
"6538","RockHill","RockHill",34.94038535,-81.03000004,77165,"United States of America"
"6539","Decatur","Decatur",39.8407064,-88.95473596,74967.5,"United States of America"
"6540","Alton","Alton",38.89099693,-90.18422164,57386,"United States of America"
"6541","Quincy","Quincy",39.9359719,-91.40972823,43419.5,"United States of America"
"6542","Urbana","Urbana",40.10999229,-88.20418746,91792.5,"United States of America"
"6543","Bloomington","Bloomington",40.48459475,-88.99359664,99842.5,"United States of America"
"6544","Kankakee","Kankakee",41.12036989,-87.86110763,48115.5,"United States of America"
"6545","Waukegan","Waukegan",42.36404075,-87.8447262,144539,"United States of America"
"6546","Carbondale","Carbondale",37.72683026,-89.22024947,28473,"United States of America"
"6547","Muncie","Muncie",40.19375979,-85.38637496,75388,"United States of America"
"6548","Kokomo","Kokomo",40.48676516,-86.13364201,53674,"United States of America"
"6549","Gary","Gary",41.58039349,-87.33000309,335737,"United States of America"
"6550","FortWayne","FortWayne",41.08039817,-85.12998234,264793,"United States of America"
"6551","Covington","Covington",39.0840084,-84.50859908,313064.5,"United States of America"
"6552","Paducah","Paducah",37.08371706,-88.60000309,33812,"United States of America"
"6553","Owensboro","Owensboro",37.77457928,-87.11332381,61151.5,"United States of America"
"6554","Jacksonville","Jacksonville",34.75432436,-77.43055567,72651.5,"United States of America"
"6555","Goldsboro","Goldsboro",35.38513857,-77.99305363,42922.5,"United States of America"
"6556","Hickory","Hickory",35.7334894,-81.34140222,64898,"United States of America"
"6557","Asheville","Asheville",35.60119773,-82.55414474,105775,"United States of America"
"6558","WinstonSalem","WinstonSalem",36.10543052,-80.25999536,237491.5,"United States of America"
"6559","KittyHawk","KittyHawk",36.07731854,-75.70471786,2109.5,"United States of America"
"6560","Akron","Akron",41.07039878,-81.51999597,451155,"United States of America"
"6561","OakRidge","OakRidge",36.01065594,-84.26972477,30471.5,"United States of America"
"6562","Murfreesboro","Murfreesboro",35.84596315,-86.39026717,100237,"United States of America"
"6563","Clarksville","Clarksville",36.5300816,-87.35943282,122115,"United States of America"
"6564","Jackson","Jackson",35.61486615,-88.81389185,62638,"United States of America"
"6565","Fredericksburg","Fredericksburg",38.30351341,-77.46078638,76848,"United States of America"
"6566","Roanoke","Roanoke",37.27119916,-79.94161686,144669.5,"United States of America"
"6567","Danville","Danville",36.58625388,-79.39531946,43176,"United States of America"
"6568","Winchester","Winchester",39.1787313,-78.16663477,39418,"United States of America"
"6569","Superior","Superior",46.72124249,-92.10389775,27474,"United States of America"
"6570","WestBend","WestBend",43.42570721,-88.18333602,31980.5,"United States of America"
"6571","FondduLac","FondduLac",43.77343793,-88.44691166,48079.5,"United States of America"
"6572","Oshkosh","Oshkosh",44.02510215,-88.54251306,67857.5,"United States of America"
"6573","Rhinelander","Rhinelander",45.63991315,-89.41207239,9633,"United States of America"
"6574","Racine","Racine",42.72771364,-87.81183415,105458.5,"United States of America"
"6575","Marinette","Marinette",45.10038535,-87.63047571,19170,"United States of America"
"6576","Wheeling","Wheeling",40.06431032,-80.72107833,40940,"United States of America"
"6577","Morgantown","Morgantown",39.62981488,-79.95606043,43882.5,"United States of America"
"6578","Huntington","Huntington",38.41957867,-82.44528833,66957,"United States of America"
"6579","Beckley","Beckley",37.78018618,-81.18301396,27358,"United States of America"
"6580","Wilmington","Wilmington",39.74626772,-75.54689803,116205.5,"United States of America"
"6581","Cumberland","Cumberland",39.65317263,-78.76277409,20831.5,"United States of America"
"6582","AtlanticCity","AtlanticCity",39.36463727,-74.4233232,58563.5,"United States of America"
"6583","Newark","Newark",40.70042137,-74.17000533,280123,"United States of America"
"6584","Schenectady","Schenectady",42.81458173,-73.93996769,104767.5,"United States of America"
"6585","Binghamton","Binghamton",42.09901817,-75.91832239,92687.5,"United States of America"
"6586","Utica","Utica",43.10117922,-75.23306706,81870,"United States of America"
"6587","Watertown","Watertown",43.97515688,-75.91106185,30938,"United States of America"
"6588","NiagaraFalls","NiagaraFalls",43.09482302,-79.0369434,117567,"United States of America"
"6589","Elmira","Elmira",42.09012982,-76.80803552,46201,"United States of America"
"6590","Johnstown","Johnstown",40.32708498,-78.92222172,45821.5,"United States of America"
"6591","Scranton","Scranton",41.40929283,-75.66267908,114701,"United States of America"
"6592","StateCollege","StateCollege",40.79372316,-77.8602452,64880.5,"United States of America"
"6593","Erie","Erie",42.12992067,-80.08499313,138991.5,"United States of America"
"6594","WilkesBarre","WilkesBarre",41.24904421,-75.87793726,99824.5,"United States of America"
"6595","BarHarbor","BarHarbor",44.38789654,-68.20437464,4483.5,"United States of America"
"6596","Lewiston","Lewiston",44.10070477,-70.21525965,46689,"United States of America"
"6597","PresqueIsle","PresqueIsle",46.79340863,-68.00216476,9466,"United States of America"
"6598","AnnArbor","AnnArbor",42.30037539,-83.71999089,189893,"United States of America"
"6599","Kalamazoo","Kalamazoo",42.29215883,-85.58718958,128759.5,"United States of America"
"6600","Muskegon","Muskegon",43.23458193,-86.24836369,70644.5,"United States of America"
"6601","Flint","Flint",43.0128642,-83.68753809,206235,"United States of America"
"6602","GrandRapids","GrandRapids",42.96371991,-85.66994938,361934.5,"United States of America"
"6603","Pontiac","Pontiac",42.65185264,-83.29022384,67994,"United States of America"
"6604","Cadillac","Cadillac",44.25121238,-85.41360844,12177.5,"United States of America"
"6605","TraverseCity","TraverseCity",44.76844179,-85.62217452,28807,"United States of America"
"6606","Petoskey","Petoskey",45.37375368,-84.95518681,9424,"United States of America"
"6607","Escanaba","Escanaba",45.7456948,-87.06436039,14970,"United States of America"
"6608","Marquette","Marquette",46.54673118,-87.40658757,23711,"United States of America"
"6609","Hancock","Hancock",47.12729006,-88.5808053,10322.5,"United States of America"
"6610","Wrangell","Wrangell",56.47126752,-132.3715949,1658.5,"United States of America"
"6611","Shishmaref","Shishmaref",66.25697512,-166.0718893,254,"United States of America"
"6612","Hoonah","Hoonah",58.11540489,-135.438617,361,"United States of America"
"6613","Atka","Atka",52.19648968,-174.2004887,61,"United States of America"
"6614","Nikolski","Nikolski",52.93843406,-168.8676876,18,"United States of America"
"6615","Karluk","Karluk",57.57228558,-154.4550273,96,"United States of America"
"6616","FalsePass","FalsePass",54.85121136,-163.415023,35,"United States of America"
"6617","Kivalina","Kivalina",67.73149224,-164.4859034,374,"United States of America"
"6618","Newhalen","Newhalen",59.72034568,-154.8971967,160,"United States of America"
"6619","PilotPoint","PilotPoint",57.56455996,-157.5691266,68,"United States of America"
"6620","Chignik","Chignik",56.295671,-158.4022282,118,"United States of America"
"6621","KingSalmon","KingSalmon",58.68870323,-156.6613784,292,"United States of America"
"6622","Quinhagak","Quinhagak",59.74923281,-161.9157864,250,"United States of America"
"6623","Aniak","Aniak",61.5787077,-159.5221857,501,"United States of America"
"6624","Kotlit","Kotlit",63.03458783,-163.5532833,1002,"United States of America"
"6625","Unalakleet","Unalakleet",63.87342552,-160.7880516,741,"United States of America"
"6626","Koyuk","Koyuk",64.94026874,-161.1574717,254,"United States of America"
"6627","McGrath","McGrath",62.9568148,-155.5957845,138,"United States of America"
"6628","Hughes","Hughes",66.04918418,-154.2549878,78,"United States of America"
"6629","Ambler","Ambler",67.08648521,-157.8514091,258,"United States of America"
"6630","Wales","Wales",65.60959861,-168.0875027,99,"United States of America"
"6631","Kotzebue","Kotzebue",66.89869305,-162.5965975,2873.5,"United States of America"
"6632","Wasilla","Wasilla",61.58173077,-149.439442,8521,"United States of America"
"6633","Circle","Circle",65.82589032,-144.0605197,100,"United States of America"
"6634","DenaliPark","DenaliPark",63.73309816,-148.9140994,1063,"United States of America"
"6635","Yakutat","Yakutat",59.54730715,-139.7272183,109,"United States of America"
"6636","Homer","Homer",59.64293439,-151.5482797,5021.5,"United States of America"
"6637","Tanacross","Tanacross",63.38570335,-143.346403,136,"United States of America"
"6638","Wiseman","Wiseman",67.4104706,-150.1074891,14,"United States of America"
"6639","KailuaKona","KailuaKona",19.6405556,-155.9955556,9870,"United States of America"
"6640","Butte","Butte",46.0038961,-112.5338394,31478,"United States of America"
"6641","GrandForks","GrandForks",47.92527753,-97.0324858,53496,"United States of America"
"6642","Pocatello","Pocatello",42.87134829,-112.4447234,57327,"United States of America"
"6643","Tacoma","Tacoma",47.21131594,-122.5150131,460273,"United States of America"
"6644","Yuma","Yuma",32.68527753,-114.6236084,88402.5,"United States of America"
"6645","Prescott","Prescott",34.59001914,-112.4477723,47587,"United States of America"
"6646","LongBeach","LongBeach",33.78696739,-118.1580439,1249195.5,"United States of America"
"6647","GrandJunction","GrandJunction",39.09385276,-108.5499998,75076,"United States of America"
"6648","CarsonCity","CarsonCity",39.16384849,-119.7663953,53767,"United States of America"
"6649","Carlsbad","Carlsbad",32.420565,-104.2282998,25240,"United States of America"
"6650","Alamogordo","Alamogordo",32.89947634,-105.9597187,33710.5,"United States of America"
"6651","Medford","Medford",42.32662701,-122.8744227,89081.5,"United States of America"
"6652","KlamathFalls","KlamathFalls",42.22500531,-121.7805359,31090.5,"United States of America"
"6653","StGeorge","StGeorge",37.10415509,-113.583336,79988,"United States of America"
"6654","Provo","Provo",40.24889854,-111.63777,231238,"United States of America"
"6655","Laramie","Laramie",41.31136599,-105.5905681,25587.5,"United States of America"
"6656","LittleRock","LittleRock",34.73608258,-92.33109318,227555,"United States of America"
"6657","Wichita","Wichita",37.71998313,-97.32998702,378543.5,"United States of America"
"6658","JeffersonCity","JeffersonCity",38.57662335,-92.17332503,45511,"United States of America"
"6659","RapidCity","RapidCity",44.08055096,-103.2305571,67760,"United States of America"
"6660","Galveston","Galveston",29.301143,-94.7974801,62516,"United States of America"
"6661","WichitaFalls","WichitaFalls",33.91362632,-98.49306848,97429,"United States of America"
"6662","Waco","Waco",31.54917116,-97.14638066,143157,"United States of America"
"6663","Lubbock","Lubbock",33.58000327,-101.8799677,212343.5,"United States of America"
"6664","Hartford","Hartford",41.77002016,-72.67996708,518509.5,"United States of America"
"6665","Providence","Providence",41.82110231,-71.4149797,663726.5,"United States of America"
"6666","Mobile","Mobile",30.68002525,-88.04998499,221870,"United States of America"
"6667","Pensacola","Pensacola",30.42112632,-87.21693506,145319.5,"United States of America"
"6668","Biloxi","Biloxi",30.39580487,-88.88530868,43857,"United States of America"
"6669","Frankfort","Frankfort",38.2008065,-84.87335718,32214.5,"United States of America"
"6670","Greensboro","Greensboro",36.07000633,-79.80002344,310328,"United States of America"
"6671","Dayton","Dayton",39.750376,-84.19998743,466067,"United States of America"
"6672","VirginiaBeach","VirginiaBeach",36.85321433,-75.97831873,877475.5,"United States of America"
"6673","Madison","Madison",43.07301556,-89.40111699,276036,"United States of America"
"6674","GreenBay","GreenBay",44.5299809,-88.00001388,149811.5,"United States of America"
"6675","Trenton","Trenton",40.2169625,-74.74335535,225713,"United States of America"
"6676","Lansing","Lansing",42.73352724,-84.54673629,198821.5,"United States of America"
"6677","Gambell","Gambell",63.77971031,-171.7310787,681,"United States of America"
"6678","Palmer","Palmer",61.59971417,-149.1126919,9848,"United States of America"
"6679","Seward","Seward",60.1261607,-149.4699827,2900,"United States of America"
"6680","Duluth","Duluth",46.78333173,-92.10637822,82026.5,"United States of America"
"6681","Bemidji","Bemidji",47.47357383,-94.88018823,14063.5,"United States of America"
"6682","Havre","Havre",48.54523968,-109.6776829,10266.5,"United States of America"
"6683","Kalispell","Kalispell",48.19776735,-114.3159786,25040,"United States of America"
